n,l,m,a,w_r,w_i,A_r,A_i
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.145000000000001628e-01,7.118463216619331790e-01,-5.387068307369831111e-01,3.994797809429441404e+00,1.849391077453252374e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.185000000000001663e-01,7.125720683202632078e-01,-5.383176285799040617e-01,3.994566262611185081e+00,1.919623559464178619e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.245000000000001716e-01,7.136906074188088533e-01,-5.377129939399566405e-01,3.994205451424737596e+00,2.027473250336521773e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.285000000000001752e-01,7.144564690461445711e-01,-5.372956167364031366e-01,3.993955643872287187e+00,2.101041272481031508e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.345000000000001805e-01,7.156359088944802549e-01,-5.366473976499567256e-01,3.993566545180895933e+00,2.213896728988054216e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.385000000000001841e-01,7.164428707184664624e-01,-5.362000388602029544e-01,3.993297258385196447e+00,2.290802958057186478e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.445000000000001894e-01,7.176847348968619089e-01,-5.355053793181107080e-01,3.992877967834937980e+00,2.408666095477471000e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.505000000000001670e-01,7.189648233701434465e-01,-5.347813532906520173e-01,3.992439580899829199e+00,2.529532745067361241e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.545000000000001705e-01,7.198397477358035035e-01,-5.342817560851108594e-01,3.992136329489005320e+00,2.611778023768174251e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.605000000000001759e-01,7.211848904024649176e-01,-5.335060375624796070e-01,3.991664358934253976e+00,2.737644574389855312e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.645000000000001794e-01,7.221037639049235901e-01,-5.329707562136140053e-01,3.991337949536532204e+00,2.823219244682254742e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.705000000000001847e-01,7.235157240118349486e-01,-5.321395666054486995e-01,3.990830036575888418e+00,2.954071958550821830e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.745000000000001883e-01,7.244797521634681603e-01,-5.315659386855512425e-01,3.990478830202706551e+00,3.042964083879919762e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.805000000000001936e-01,7.259603818880134840e-01,-5.306750534279934817e-01,3.989932411774697485e+00,3.178780383449092417e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.845000000000001972e-01,7.269708278446760374e-01,-5.300600985481868088e-01,3.989554626991444142e+00,3.270971471232927280e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.905000000000002025e-01,7.285220624108749155e-01,-5.291047822550222213e-01,3.988966916409904417e+00,3.411717838646959045e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.945000000000002061e-01,7.295802417505082849e-01,-5.284451550185265134e-01,3.988560615719927149e+00,3.507181292173008891e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.005000000000002114e-01,7.312040892452893459e-01,-5.274200845581115127e-01,3.987928581127781147e+00,3.652810697059151457e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.045000000000002149e-01,7.323113613315502812e-01,-5.267120186315449315e-01,3.987491655833511395e+00,3.751509915134360051e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.105000000000002203e-01,7.340098864090570663e-01,-5.256111914759803438e-01,3.986811996292532800e+00,3.901958648989838768e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.145000000000002238e-01,7.351676409040078797e-01,-5.248504328035028532e-01,3.986342149736162632e+00,4.003844681034668396e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.205000000000002292e-01,7.369429398079370142e-01,-5.236670573375548088e-01,3.985611268840443255e+00,4.159028440264682380e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.245000000000002327e-01,7.381525762898737408e-01,-5.228487840301737632e-01,3.985105997979526915e+00,4.264037076682967997e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.305000000000002380e-01,7.400067395209458665e-01,-5.215751476802578113e-01,3.984319974988836499e+00,4.423846087950483036e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.345000000000002416e-01,7.412696372747551443e-01,-5.206938734971863214e-01,3.983776550361714630e+00,4.531894228249293971e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.405000000000002469e-01,7.432046946103608720e-01,-5.193211835133367815e-01,3.982931109056351726e+00,4.696187144719141116e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.445000000000002505e-01,7.445221683451517247e-01,-5.183706410939673548e-01,3.982346553374643605e+00,4.807168235477603246e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.505000000000002558e-01,7.465400085118536477e-01,-5.168888315667746758e-01,3.981437029196357891e+00,4.975764444570719702e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.545000000000002593e-01,7.479132437996162119e-01,-5.158618306632476447e-01,3.980808095122502888e+00,5.089542711139109082e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.605000000000002647e-01,7.500154974836987787e-01,-5.142593278927413136e-01,3.979829401802648992e+00,5.262212575139157966e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.645000000000002682e-01,7.514454567509085692e-01,-5.131475828219815849e-01,3.979152550025760515e+00,5.378615678408277256e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.705000000000002736e-01,7.536333261378338477e-01,-5.114110195722767482e-01,3.978099147998253482e+00,5.555068067563967427e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.765000000000002789e-01,7.558728736020379202e-01,-5.095867295831704169e-01,3.976998063264142846e+00,5.733618777780617737e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.805000000000002824e-01,7.573946211020331498e-01,-5.083188068456847564e-01,3.976236398466394650e+00,5.853743951818675406e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.865000000000002878e-01,7.597201522499361648e-01,-5.063344431954929226e-01,3.975050739615268558e+00,6.035441736769989185e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.905000000000002913e-01,7.612989037525806912e-01,-5.049534668333249821e-01,3.974230467796179056e+00,6.157496869260620231e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.965000000000002967e-01,7.637090270200707076e-01,-5.027891852859541766e-01,3.972953434975309506e+00,6.341803370671951490e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.005000000000003002e-01,7.653432515339297915e-01,-5.012808427857250448e-01,3.972069868038840657e+00,6.465384348795495673e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.065000000000003055e-01,7.678345432621573874e-01,-4.989133916331869312e-01,3.970694214964092250e+00,6.651616007693081367e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.105000000000003091e-01,7.695210481512433365e-01,-4.972608955879587733e-01,3.969742396046040955e+00,6.776209161600224573e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.165000000000003144e-01,7.720870196899708437e-01,-4.946629914807676442e-01,3.968260541462675484e+00,6.963496093356114081e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.205000000000003180e-01,7.738201064553167363e-01,-4.928466508403642199e-01,3.967235355249360662e+00,7.088447023030489125e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.265000000000003233e-01,7.764496452132533255e-01,-4.899863420445428330e-01,3.965639621995268982e+00,7.275680018890950951e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.305000000000003268e-01,7.782198330609372272e-01,-4.879831661853098468e-01,3.964536018202258205e+00,7.400153828657485278e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.365000000000003322e-01,7.808948459519643448e-01,-4.848233483226445095e-01,3.962819098514834160e+00,7.585917901165052657e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.405000000000003357e-01,7.826869479119374917e-01,-4.826068578082545746e-01,3.961632514570310626e+00,7.708850612473297503e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.465000000000003411e-01,7.853788374063536137e-01,-4.791053494585150729e-01,3.959788329517274885e+00,7.891347210860306938e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.505000000000003446e-01,7.871691237841418332e-01,-4.766460047807346556e-01,3.958515455103941871e+00,8.011392587269829113e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.565000000000003499e-01,7.898337281341677452e-01,-4.727571070420611976e-01,3.956540673229653748e+00,8.188364252615819294e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.605000000000003535e-01,7.915860232106980421e-01,-4.700242468932906981e-01,3.955180764528982262e+00,8.303852991511320725e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.665000000000003588e-01,7.941571687053311512e-01,-4.657036585018567432e-01,3.953077307951701425e+00,8.472554427619188866e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.705000000000003624e-01,7.958184799093951378e-01,-4.626705808994264757e-01,3.951634234408012425e+00,8.581512373512453773e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.765000000000003677e-01,7.982024534128859816e-01,-4.578864899392716126e-01,3.949412820931403445e+00,8.738831081130826739e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.805000000000003713e-01,7.997010749397307494e-01,-4.545403433520005532e-01,3.947897554096258421e+00,8.839145982816622171e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.865000000000003766e-01,8.017788821121100140e-01,-4.492911094813689665e-01,3.945580989093414370e+00,8.982009077244618167e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.905000000000003801e-01,8.030304230637752561e-01,-4.456450153254888913e-01,3.944013011680054248e+00,9.071798012215730178e-02
1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.965000000000003855e-01,8.046733932438242531e-01,-4.399741888540115720e-01,3.941636491922595020e+00,9.197801002970658335e-02
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.021069092250085353e-01,-9.565539664461408798e-01,4.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000052e-03,6.021103594346371990e-01,-9.565516421340384268e-01,4.000001808630238465e+00,3.771098220976837876e-06
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.500000000000000611e-03,6.021467953673529383e-01,-9.565270932907217194e-01,4.000020904396143884e+00,4.359532942455915611e-05
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000069e-02,6.021931729151496215e-01,-9.564958384509492095e-01,4.000045199192440393e+00,9.428450296940539001e-05
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.850000000000000255e-02,6.022958841639832750e-01,-9.564265879977436047e-01,4.000098959298069801e+00,2.065399090834930766e-04
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.250000000000000611e-02,6.023864674695659227e-01,-9.563654789088888997e-01,4.000146320060809835e+00,3.055350361480178552e-04
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.850000000000001144e-02,6.025555345360303905e-01,-9.562513339534528534e-01,4.000234586427438011e+00,4.902886231153744763e-04
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.250000000000001499e-02,6.026903945996410217e-01,-9.561602001938430684e-01,4.000304873578902409e+00,6.376487212226216545e-04
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.850000000000002032e-02,6.029259500103701930e-01,-9.560008418883022552e-01,4.000427385281834169e+00,8.950104484003887709e-04
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.250000000000002387e-02,6.031051925533658098e-01,-9.558794284024850763e-01,4.000520390303202944e+00,1.090823048564784452e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.850000000000002920e-02,6.034074209844996206e-01,-9.556744097128927473e-01,4.000676782305021106e+00,1.420945416952090539e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.250000000000003275e-02,6.036311865457502090e-01,-9.555223750215600109e-01,4.000792226721684663e+00,1.665326231480049714e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.850000000000003808e-02,6.040003249852587963e-01,-9.552711175780250752e-01,4.000982028091234710e+00,2.068403695443099717e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.250000000000004163e-02,6.042687890394139449e-01,-9.550880313612759576e-01,4.001119562110179828e+00,2.361496163385026683e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.850000000000004696e-02,6.047051269760418402e-01,-9.547898213436898374e-01,4.001342193710155648e+00,2.837764350540624304e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.250000000000005052e-02,6.050185000647737565e-01,-9.545751613627939669e-01,4.001501394495595498e+00,3.179739048904821168e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.850000000000005584e-02,6.055223796880370157e-01,-9.542291443624891789e-01,4.001756166115561619e+00,3.729473767682829274e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.250000000000005940e-02,6.058809075522897380e-01,-9.539822926752682397e-01,4.001936535686446028e+00,4.120527672893808946e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,8.850000000000006473e-02,6.064527239430047567e-01,-9.535874674570264942e-01,4.002222642593122437e+00,4.744043681504573999e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.250000000000006828e-02,6.068566876406319421e-01,-9.533077058706521667e-01,4.002423605320613476e+00,5.184399261458127843e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.850000000000007361e-02,6.074968889252593263e-01,-9.528629169416733546e-01,4.002740124190609983e+00,5.882048765340631112e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.025000000000000772e-01,6.079466049138742001e-01,-9.525494216341898746e-01,4.002961023871007384e+00,6.371952877634702063e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.085000000000000825e-01,6.086556923484315318e-01,-9.520533505064814328e-01,4.003306908064510061e+00,7.144123714716449705e-03
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.125000000000000860e-01,6.091515125076817361e-01,-9.517051857339319243e-01,4.003547004537069576e+00,7.683846281039442838e-03
